(2, 30)
(3, 30)
(4, 30)
(5, 30)
(6, 30)
(7, 30)
(8, 30)
(9, 30)
(10, 30)
(11, 30)
(11, 29)
(12, 29)
(12, 28)
(13, 28)
(14, 29)
(15, 30)
(16, 30)
(17, 30)
(17, 29)
(18, 29)
(18, 28)
(19, 28)
(20, 29)
(21, 30)
(22, 30)
(23, 30)
(24, 30)
(25, 30)
(25, 29)
(26, 29)
(26, 28)
(27, 28)
(28, 29)
(29, 30)
(30, 30)
(31, 30)
(32, 30)
(33, 30)
(34, 30)
(35, 30)
(35, 29)
(36, 29)
(37, 30)
(38, 31)
(39, 31)
(39, 30)
(40, 30)
(40, 29)
(41, 29)
(42, 30)
(43, 30)
(44, 30)
(45, 30)
(46, 30)
(47, 30)
(47, 29)
(48, 29)
(48, 28)
(49, 28)
(49, 27)
(50, 27)
(51, 28)
(51, 27)
(52, 27)
(52, 26)
(53, 26)
(53, 25)
(54, 25)
(55, 26)
(56, 26)
(57, 26)
(58, 26)
(59, 26)
(60, 26)
(61, 26)
(62, 26)
(63, 26)
(64, 26)
(65, 26)
(66, 26)
(67, 26)
(68, 26)
(69, 26)
(69, 25)
(70, 25)
(71, 26)
(72, 27)
(73, 27)
(74, 27)
(75, 27)
(76, 27)
(77, 28)
(78, 29)
(79, 29)
(79, 28)
(80, 28)
(80, 27)
(81, 27)
(82, 28)
(83, 29)
(83, 28)
(84, 28)
(84, 27)
(85, 27)
(85, 26)
(86, 26)
(87, 26)
(88, 26)
(89, 26)
(90, 26)
(91, 26)
(92, 26)
(93, 26)
(94, 26)
(95, 26)
(96, 26)
(97, 26)
(98, 26)
(99, 27)
(100, 28)
(101, 29)
(102, 30)
(103, 31)
(104, 32)
(105, 32)
(106, 32)
(106, 31)
(107, 31)
(107, 30)
(108, 30)
(108, 29)
(109, 29)
(109, 28)
(110, 28)
(111, 28)
(112, 28)
(113, 28)
(114, 28)
(114, 27)
(115, 27)
(115, 26)
(116, 26)
(117, 26)
(118, 26)
(119, 26)
(120, 26)
(121, 27)
(122, 28)
(123, 28)
(123, 27)
(124, 27)
(124, 26)
(125, 26)
(125, 25)
(126, 25)
(127, 26)
(128, 27)
(129, 27)
(130, 27)
(131, 27)
(131, 26)
(132, 26)
(132, 25)
(133, 25)
(133, 24)
(134, 24)
(134, 23)
(135, 23)
(135, 23)
(136, 23)
(136, 22)
(136, 21)
(136, 20)
(136, 19)
(136, 18)
(136, 17)
(136, 16)
(136, 15)
(136, 14)
(136, 13)
(136, 12)
(136, 11)
(136, 10)
(136, 9)
(136, 8)
(136, 7)
(136, 6)
(136, 5)
(136, 4)
(136, 3)
(136, 2)
(136, 1)
(137, 1)
(138, 1)
(139, 1)
(140, 1)
(141, 1)
(142, 1)
(143, 1)
(144, 1)
(145, 2)
(146, 3)
(147, 4)
(148, 5)
(149, 6)
(149, 5)
(149, 4)
(150, 4)
(151, 4)
(152, 4)
(153, 4)
(154, 4)
(155, 4)
(156, 4)
(157, 4)
(158, 4)
(159, 4)
(160, 4)
(161, 4)
(162, 4)
(163, 4)
(164, 4)
(165, 4)
(166, 4)
(167, 4)
(168, 4)
(169, 4)
(170, 4)
